model,batch_mode,bifurcation,shift_sigma,seed,decipher_seed,arm,wandb_run_id,wandb_url,rho,rho_plus,rho_minus,branch_asw,r2_overall,r2_per_gene_median,trained_h5ad,error,seconds
native,z,nobif,0.1,4,2,Base Decipher (z),,,0.9748097767274804,,,,0.8289971491570587,0.646867426874818,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_native_nobif_z_decipherseed_2.h5ad,,158.2
native,z,nobif,0.1,3,3,Base Decipher (z),,,0.9883801558912256,,,,0.9136232486377508,0.7920861291476431,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_native_nobif_z_decipherseed_3.h5ad,,210.9
native,z,bif,7.5,4,1,Base Decipher (z),74hc5s2t,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/74hc5s2t,0.6624388102133865,0.6304171417510053,0.623750489455353,0.0476152710616588,0.9682210773167608,0.9523329690754314,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_native_bif_z_decipherseed_1.h5ad,,569.6
native,z,nobif,0.1,4,3,Base Decipher (z),zj4821zz,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/zj4821zz,0.9721962414047024,,,,0.8369099933267128,0.6583042755548782,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_native_nobif_z_decipherseed_3.h5ad,,208.9
native,z,bif,10.0,5,3,Base Decipher (z),r326cbkj,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/r326cbkj,0.6521215631332052,0.575802885197408,0.5200419869185405,0.004330834839493,0.9625081118207248,0.9590217215202516,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_bif_z_decipherseed_3.h5ad,,426.7
native,z,nobif,0.5,3,3,Base Decipher (z),1lkweel4,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/1lkweel4,0.935980753804172,,,,0.9230212170699614,0.8101072180413712,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_native_nobif_z_decipherseed_3.h5ad,,197.0
native,z,nobif,0.1,5,1,Base Decipher (z),,,0.9624791256450428,,,,0.8213610793452606,0.645175103047974,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_native_nobif_z_decipherseed_1.h5ad,,188.3
native,z,nobif,0.1,5,2,Base Decipher (z),,,0.9579345663876334,,,,0.8219314907236921,0.6420385525960126,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_native_nobif_z_decipherseed_2.h5ad,,161.4
native,z,nobif,0.5,3,1,Base Decipher (z),,,0.959841268112427,,,,0.8995160343396914,0.7696903526782097,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_native_nobif_z_decipherseed_1.h5ad,,189.4
native,z,nobif,0.5,5,1,Base Decipher (z),,,0.7041033897960165,,,,0.8679485057997003,0.7305353436758407,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_native_nobif_z_decipherseed_1.h5ad,,142.1
native,z,nobif,0.5,3,2,Base Decipher (z),,,0.9529080024261511,,,,0.9231540915318894,0.80854673878341,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed3_native_nobif_z_decipherseed_2.h5ad,,205.4
native,z,nobif,0.1,5,3,Base Decipher (z),,,0.9630622913095038,,,,0.8212948030368494,0.6462775237133708,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed5_native_nobif_z_decipherseed_3.h5ad,,227.2
native,z,nobif,0.5,4,3,Base Decipher (z),,,0.9288806393827812,,,,0.8484560711848192,0.6656264399773119,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_native_nobif_z_decipherseed_3.h5ad,,182.8
native,z,nobif,0.5,4,1,Base Decipher (z),,,0.952484704851116,,,,0.8503420748959748,0.6692555689447881,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_native_nobif_z_decipherseed_1.h5ad,,201.1
native,z,nobif,0.5,5,2,Base Decipher (z),,,0.7988007316580177,,,,0.8693215341394442,0.7375397285873286,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_native_nobif_z_decipherseed_2.h5ad,,185.3
native,z,nobif,1.0,4,1,Base Decipher (z),a8yuc4jw,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/a8yuc4jw,0.8940324799479803,,,,0.8852851058391535,0.8024283961311234,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_native_nobif_z_decipherseed_1.h5ad,,145.1
native,z,nobif,0.5,5,3,Base Decipher (z),,,0.8626439301614659,,,,0.8706788402862642,0.740370894582087,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed5_native_nobif_z_decipherseed_3.h5ad,,184.9
native,z,nobif,1.0,3,2,Base Decipher (z),r192jslz,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/r192jslz,0.8925942681105729,,,,0.9302193426118904,0.8590636551410447,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_native_nobif_z_decipherseed_2.h5ad,,168.7
native,z,nobif,1.0,3,1,Base Decipher (z),zfsrmv70,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/zfsrmv70,0.8855670503080432,,,,0.9331948361919292,0.8622045771324642,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_native_nobif_z_decipherseed_1.h5ad,,182.1
native,z,nobif,1.0,3,3,Base Decipher (z),,,0.8601998269154457,,,,0.9326505407398,0.86210543857857,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed3_native_nobif_z_decipherseed_3.h5ad,,171.8
native,z,nobif,1.0,4,2,Base Decipher (z),,,0.7362605223619868,,,,0.8854182598048466,0.8040000299362016,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_native_nobif_z_decipherseed_2.h5ad,,159.8
native,z,nobif,1.0,5,2,Base Decipher (z),,,0.5994550528141354,,,,0.9114348747155,0.8400256658644467,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_native_nobif_z_decipherseed_2.h5ad,,175.4
native,z,nobif,1.0,5,3,Base Decipher (z),,,0.7476289340856436,,,,0.910067511884295,0.8386619893469857,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_native_nobif_z_decipherseed_3.h5ad,,155.3
native,z,nobif,1.0,4,3,Base Decipher (z),,,0.914719412452426,,,,0.884959937688729,0.7970677877398836,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed4_native_nobif_z_decipherseed_3.h5ad,,189.4
native,z,nobif,1.0,5,1,Base Decipher (z),,,0.7011838563465146,,,,0.9115025874992974,0.838113317719977,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma1.0_seed5_native_nobif_z_decipherseed_1.h5ad,,197.6
native,z,nobif,2.0,4,3,Base Decipher (z),6v1egn9v,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/6v1egn9v,0.724432991487767,,,,0.9253869651191156,0.8830460264667973,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_native_nobif_z_decipherseed_3.h5ad,,192.9
native,z,nobif,2.0,4,1,Base Decipher (z),,,0.6338379976582198,,,,0.924684903516277,0.8768847273741345,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_native_nobif_z_decipherseed_1.h5ad,,166.5
native,z,nobif,2.0,4,2,Base Decipher (z),45juj168,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/45juj168,0.6671852990278717,,,,0.9269255758800964,0.8834072091898307,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed4_native_nobif_z_decipherseed_2.h5ad,,205.3
native,z,nobif,2.0,3,2,Base Decipher (z),,,0.80380188158163,,,,0.9409436014208352,0.8983463003503226,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_native_nobif_z_decipherseed_2.h5ad,,219.7
native,z,nobif,2.0,5,1,Base Decipher (z),dflalwuj,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/dflalwuj,0.5978158675425871,,,,0.9423150803207128,0.9114245188828498,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_native_nobif_z_decipherseed_1.h5ad,,187.1
native,z,nobif,2.0,3,1,Base Decipher (z),smpl89ix,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/smpl89ix,0.8909789449788118,,,,0.9449095018209624,0.9075997378833348,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_native_nobif_z_decipherseed_1.h5ad,,419.7
native,z,bif,10.0,3,3,Base Decipher (z),8uniibmt,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/8uniibmt,0.9110121249026047,0.796185667310762,0.8533506925008324,0.0125904371961951,0.9665971651346784,0.9584476947035911,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_native_bif_z_decipherseed_3.h5ad,,1150.0
native,z,nobif,5.0,4,1,Base Decipher (z),wg3jw922,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/wg3jw922,0.624234811418605,,,,0.9577322938864244,0.9412587649981166,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_native_nobif_z_decipherseed_1.h5ad,,181.3
native,z,nobif,5.0,3,3,Base Decipher (z),c7d15g8b,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/c7d15g8b,0.7424661692347825,,,,0.9615055106041996,0.9474394550599256,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_nobif_z_decipherseed_3.h5ad,,239.4
native,z,nobif,5.0,3,1,Base Decipher (z),,,0.8627549380938077,,,,0.9599232539798566,0.9448352307029696,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_nobif_z_decipherseed_1.h5ad,,185.0
native,z,nobif,5.0,4,3,Base Decipher (z),,,0.8097713142056484,,,,0.9612601515323204,0.9443789269038128,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed4_native_nobif_z_decipherseed_3.h5ad,,196.4
native,z,nobif,5.0,5,1,Base Decipher (z),,,0.6407355364195738,,,,0.9658056452751884,0.962606189082667,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_native_nobif_z_decipherseed_1.h5ad,,189.2
native,z,nobif,5.0,5,2,Base Decipher (z),,,0.6382471918802902,,,,0.9667451121741076,0.9620603821454424,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_native_nobif_z_decipherseed_2.h5ad,,182.9
native,z,nobif,2.0,5,2,Base Decipher (z),nyjbboyh,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/nyjbboyh,0.688869892236566,,,,0.9430108027932934,0.9124337627075988,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed5_native_nobif_z_decipherseed_2.h5ad,,424.3
native,z,nobif,5.0,3,2,Base Decipher (z),vx6591sl,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/vx6591sl,0.8841804919301948,,,,0.960997120192296,0.9442068062527528,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed3_native_nobif_z_decipherseed_2.h5ad,,438.6
native,z,nobif,0.5,4,2,Base Decipher (z),x1mzinr9,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/x1mzinr9,0.876120033341465,,,,0.8498438685434567,0.6708623874320471,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.5_seed4_native_nobif_z_decipherseed_2.h5ad,,954.9
native,z,bif,7.5,5,2,Base Decipher (z),uvhv04ml,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/uvhv04ml,0.6885981082840599,0.5017773475174389,0.6004361683882019,0.0051602693274617,0.9628893767158424,0.951683218936589,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_bif_z_decipherseed_2.h5ad,,1515.1
native,z,nobif,5.0,5,3,Base Decipher (z),,,0.621946772029732,,,,0.9668163003246544,0.9623510746943522,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma5.0_seed5_native_nobif_z_decipherseed_3.h5ad,,171.5
native,z,nobif,7.5,3,2,Base Decipher (z),hlricugg,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/hlricugg,0.7050994492034144,,,,0.965785094544728,0.9576029706074414,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_native_nobif_z_decipherseed_2.h5ad,,280.6
native,z,nobif,7.5,3,3,Base Decipher (z),,,0.8112212740065167,,,,0.9644816691762138,0.9555234825085486,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed3_native_nobif_z_decipherseed_3.h5ad,,226.7
native,z,nobif,7.5,4,2,Base Decipher (z),,,0.7758427845501403,,,,0.9700941002956768,0.959618963224572,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_native_nobif_z_decipherseed_2.h5ad,,181.6
native,z,nobif,7.5,4,3,Base Decipher (z),,,0.743019975971113,,,,0.9659106664995007,0.9567591974111906,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed4_native_nobif_z_decipherseed_3.h5ad,,184.6
native,z,nobif,7.5,5,1,Base Decipher (z),,,0.6514080084151808,,,,0.969506269673998,0.9723788380956456,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_nobif_z_decipherseed_1.h5ad,,212.7
native,z,nobif,7.5,5,3,Base Decipher (z),5bauc5qx,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/5bauc5qx,0.7829825748592579,,,,0.9696192042469604,0.9717708514468288,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_nobif_z_decipherseed_3.h5ad,,232.2
native,z,nobif,7.5,5,2,Base Decipher (z),,,0.7293245626257792,,,,0.9691454139206648,0.970829455530028,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma7.5_seed5_native_nobif_z_decipherseed_2.h5ad,,187.4
native,z,nobif,10.0,3,2,Base Decipher (z),j3mjjo1x,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/j3mjjo1x,0.8782530733717805,,,,0.9700628004060332,0.9649416579563912,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_native_nobif_z_decipherseed_2.h5ad,,224.1
native,z,nobif,2.0,3,3,Base Decipher (z),mffi49qs,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/mffi49qs,0.8165759872307831,,,,0.941338127887536,0.902239176646767,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma2.0_seed3_native_nobif_z_decipherseed_3.h5ad,,940.0
native,z,nobif,10.0,5,3,Base Decipher (z),iy8cfjb1,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/iy8cfjb1,0.6791353368101697,,,,0.9702052286852032,0.9778791421615732,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_nobif_z_decipherseed_3.h5ad,,190.6
native,z,nobif,10.0,4,3,Base Decipher (z),,,0.6298811859614379,,,,0.9740207790374652,0.9669769850335764,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_native_nobif_z_decipherseed_3.h5ad,,191.8
native,z,nobif,10.0,5,1,Base Decipher (z),,,0.5686353369410911,,,,0.9693265236902996,0.977137884063654,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_nobif_z_decipherseed_1.h5ad,,198.5
native,z,nobif,10.0,4,1,Base Decipher (z),5jfehtm3,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/5jfehtm3,0.7187954316476769,,,,0.9735338220665104,0.967117844013478,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed4_native_nobif_z_decipherseed_1.h5ad,,420.5
native,z,nobif,10.0,3,3,Base Decipher (z),jkv68gi0,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/jkv68gi0,0.8389616501067656,,,,0.970317874225359,0.9655105921188764,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed3_native_nobif_z_decipherseed_3.h5ad,,430.2
native,z,nobif,10.0,5,2,Base Decipher (z),,,0.7021758436140009,,,,0.9666592066912542,0.9754991839744952,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma10.0_seed5_native_nobif_z_decipherseed_2.h5ad,,210.4
native,genes,bif,0.1,3,1,Base Decipher (genes),ipelm4wl,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/ipelm4wl,0.9946056933256294,0.9932332035805342,0.993985534987492,0.4703096449375152,0.9466700592785874,0.904538723670385,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed3_native_bif_genes_decipherseed_1.h5ad,,274.9
native,genes,bif,0.1,4,1,Base Decipher (genes),rc7cy2ik,https://wandb.ai/jpark-columbia/decipher-bc-sigma-sweep/runs/rc7cy2ik,0.979691571788193,0.975988236633312,0.9799992569694522,0.4223405718803406,0.8717036024440925,0.7762356793758725,/home/jihyunpark/decipher-bc/Data/Simulated Data/Simulated Data Generation/../Simulated Adata/shift_sigma_sweep_bifurcation/0918/trained/sweep0918_ds3_sigma0.1_seed4_native_bif_genes_decipherseed_1.h5ad,,127.4
