,cell_id,group
712689,kfphagig-1,fibroblast
712690,kfphando-1,tumor
712692,kfphdhlk-1,tumor
712695,kfphgdam-1,tumor
712696,kfphhgeg-1,tumor
712697,kfphkhhj-1,tumor
712698,kfphlimi-1,fibroblast
712699,kfphpago-1,tumor
712700,kfpifgco-1,tumor
712704,kfpjanem-1,fibroblast
712705,kfpjckdf-1,mixed_immune
712706,kfpjgejm-1,tumor
712707,kfpjhndg-1,tumor
712708,kfpjijhj-1,tumor
712709,kfpjjmcp-1,tumor
712710,kfpjlofb-1,tumor
712711,kfpjmcnp-1,fibroblast
712712,kfpkacgi-1,tumor
712713,kfpkbena-1,tumor
712714,kfpkdehi-1,tumor
712715,kfpkiggn-1,tumor
712716,kfpkkbba-1,tumor
712718,kfpkpbgc-1,tumor
712719,kfplbfhb-1,DC
712720,kfplbjoi-1,tumor
712721,kfplcbmi-1,tumor
712723,kfplcjjg-1,epithelial
712724,kfplehhe-1,fibroblast
712726,kfplncah-1,cDC1
712727,kfplokep-1,tumor
712728,kfpmepip-1,mixed_immune
712729,kfpmllkg-1,tumor
712733,kfpndmoo-1,tumor
712734,kfpnecaj-1,tumor
712735,kfpngepd-1,NK cell
712736,kfpnggcj-1,tumor
712737,kfpnhmpo-1,tumor
712738,kfpnhopl-1,CD4 CM
712739,kfpnjnbb-1,tumor
712741,kfpnoabj-1,tumor
712743,kfpobmno-1,tumor
712744,kfpobnle-1,tumor
712745,kfpodmac-1,fibroblast
712747,kfpoecao-1,macrophage
712749,kfpolneb-1,mixed_APC
712750,kfpooeei-1,tumor
712752,kfppdfbm-1,tumor
712754,kfppgici-1,tumor
712755,kfpppglp-1,tumor
712756,kfppppbm-1,tumor
712757,kgaabgdg-1,tumor
712760,kgaadnbl-1,fibroblast
712762,kgaagbgf-1,NK cell
712763,kgaaggdp-1,tumor
712765,kgaahmak-1,endothelial
712766,kgaalmgg-1,fibroblast
712767,kgaamlhp-1,CD4 N/CM
712768,kgaapoje-1,endothelial
712769,kgabbblb-1,tumor
712770,kgabbpbk-1,tumor
712771,kgabeeeg-1,fibroblast
712772,kgabgiha-1,tumor
712773,kgabnbkg-1,fibroblast
712774,kgacbjfa-1,tumor
712775,kgacfaje-1,tumor
712777,kgacgojb-1,mesenchymal
712778,kgacjfjn-1,fibroblast
712779,kgacnkgo-1,tumor
712780,kgacomgh-1,tumor
712781,kgadbdkk-1,mixed_immune
712785,kgadnoee-1,tumor
712786,kgaeapgp-1,CD8 EM
712787,kgaecgdn-1,tumor
712789,kgaeedol-1,tumor
712790,kgaeegpg-1,fibroblast
712791,kgaeepna-1,tumor
712793,kgaejaon-1,tumor
712794,kgaekgfb-1,tumor
712795,kgaelknd-1,tumor
712796,kgaemcan-1,fibroblast
712797,kgaemheh-1,tumor
712799,kgaepmic-1,tumor
712802,kgafjaha-1,tumor
712803,kgafnbcb-1,tumor
712804,kgafnbfo-1,macrophage
712805,kgafolnk-1,tumor
712806,kgagcfia-1,tumor
712808,kgagdapm-1,mixed_immune
712809,kgageaob-1,macrophage
712810,kgagejgm-1,tumor
712811,kgagfkng-1,tumor
712812,kgaginbi-1,mesenchymal
712813,kgahdhnm-1,fibroblast
712814,kgahengh-1,fibroblast
712815,kgahfajb-1,CD8 TEx
712816,kgahiolb-1,tumor
712817,kgahlink-1,tumor
712819,kgahoaip-1,mesenchymal
712820,kgahpmij-1,tumor
712822,kgaiackh-1,fibroblast
712823,kgaibaip-1,tumor
712824,kgaidkdf-1,fibroblast
712825,kgaiefln-1,tumor
712827,kgaihgpb-1,tumor
712828,kgaihplb-1,mixed_APC
712829,kgaijnmd-1,pDC 
712830,kgailgap-1,tumor
712831,kgailmjj-1,tumor
712832,kgaipmah-1,fibroblast
712833,kgajamin-1,tumor
712834,kgajdnbp-1,tumor
712835,kgajepoo-1,mixed_immune
712836,kgajhocl-1,tumor
712837,kgajiggb-1,macrophage
712838,kgajkall-1,tumor
712839,kgajlcoo-1,tumor
712840,kgajnfkh-1,tumor
712841,kgajoggp-1,tumor
712842,kgajokmh-1,tumor
712843,kgajponj-1,tumor
712845,kgakdknn-1,tumor
712846,kgakhhhj-1,tumor
712848,kgakkobl-1,tumor
712850,kgakoohb-1,mixed_APC
712851,kgalacjb-1,tumor
712852,kgalbdcp-1,tumor
712853,kgalbfko-1,tumor
712854,kgalcemo-1,endothelial
712855,kgalchcd-1,tumor
712856,kgaldhma-1,tumor
712857,kgaleopb-1,fibroblast
712859,kgaligpj-1,tumor
712860,kgaljham-1,tumor
712861,kgalofch-1,tumor
712862,kgambkfj-1,DC
712863,kgameipb-1,epithelial
712864,kgamflik-1,fibroblast
712866,kgamhmea-1,fibroblast
712867,kgamndmh-1,tumor
712870,kganfije-1,tumor
712872,kganhodl-1,tumor
712873,kganindf-1,tumor
712875,kgaobbfo-1,mixed_immune
712876,kgaocjdk-1,tumor
712877,kgaojhnf-1,tumor
712878,kgaojhoj-1,tumor
712880,kgaokdgf-1,tumor
712881,kgaoljbf-1,tumor
712882,kgapgeic-1,tumor
712883,kgapgngp-1,tumor
712884,kgapigii-1,tumor
712885,kgapjdeo-1,fibroblast
712886,kgapnmcj-1,tumor
712887,kgapobpd-1,DC
712888,kgapokgk-1,tumor
712890,kgbabmml-1,tumor
712891,kgbadeag-1,tumor
712892,kgbafhaf-1,tumor
712893,kgbahocd-1,tumor
712894,kgbakpfi-1,mixed_APC
712895,kgbalamg-1,tumor
712896,kgbamnde-1,tumor
712897,kgbbbclj-1,fibroblast
712898,kgbbcgbj-1,tumor
712899,kgbbfjcm-1,tumor
712900,kgbbghia-1,fibroblast
712901,kgbbhfkj-1,fibroblast
712902,kgbbhkkm-1,tumor
712903,kgbbihlp-1,tumor
712904,kgbbjgki-1,macrophage
712907,kgbbojoh-1,tumor
712908,kgbbomdi-1,tumor
712910,kgbccbdc-1,tumor
712911,kgbccjnh-1,tumor
712912,kgbcelep-1,tumor
712914,kgbcjpge-1,tumor
712915,kgbckdcb-1,tumor
712916,kgbcpbgi-1,tumor
712918,kgbdaiko-1,tumor
712919,kgbdcikb-1,endothelial
712920,kgbddala-1,mesenchymal
712921,kgbddjcc-1,tumor
712922,kgbdhhap-1,tumor
712924,kgbeggkc-1,fibroblast
712925,kgbegjoe-1,macrophage
712926,kgbekjbl-1,mesenchymal
712928,kgbeojlj-1,macrophage
712929,kgbfdjnl-1,tumor
712930,kgbfegjc-1,tumor
712931,kgbfehhc-1,mixed_APC
712932,kgbfgimn-1,mixed_stromal
712934,kgbfiplm-1,tumor
712935,kgbfkjpd-1,tumor
712936,kgbfpdgl-1,tumor
712937,kgbfpiib-1,fibroblast
712938,kgbgbfnn-1,tumor
712939,kgbgegfi-1,tumor
712940,kgbgihap-1,tumor
712941,kgbgikpa-1,fibroblast
712943,kgbgkene-1,mixed_APC
712944,kgbglbcf-1,tumor
712948,kgbhnhik-1,CD4 Prol.
712949,kgbiainc-1,tumor
712950,kgbicgfk-1,endothelial
712951,kgbidhme-1,mixed_APC
712952,kgbiecob-1,tumor
712954,kgbifege-1,tumor
712955,kgbifknj-1,tumor
712956,kgbigjnm-1,tumor
712957,kgbihfgj-1,tumor
712958,kgbihojk-1,tumor
712959,kgbijdgn-1,CD8 EM
712960,kgbincpd-1,tumor
712961,kgbipbnc-1,tumor
712962,kgbjcdne-1,tumor
712963,kgbjcklf-1,epithelial
712965,kgbjedlp-1,tumor
712968,kgbjipmf-1,tumor
712969,kgbjlgdp-1,tumor
712971,kgbjmpff-1,fibroblast
712972,kgbjonkk-1,fibroblast
712975,kgbkihkm-1,fibroblast
712976,kgbkmhhd-1,tumor
712977,kgbkoclc-1,tumor
712978,kgbkonhj-1,tumor
712979,kgbkpmco-1,tumor
712980,kgblapmc-1,tumor
712981,kgblcklg-1,endothelial
712982,kgbleene-1,monocyte
712983,kgblfjjc-1,tumor
712984,kgblgipl-1,tumor
712985,kgblieff-1,tumor
712986,kgblpefe-1,tumor
712987,kgblpoil-1,tumor
712988,kgbmadff-1,tumor
712989,kgbmcfmj-1,tumor
712991,kgbmhkdd-1,tumor
712992,kgbmmjde-1,tumor
712993,kgbmnegj-1,mixed_immune
712994,kgbnclfi-1,tumor
712995,kgbndebg-1,tumor
712996,kgbndemo-1,macrophage
712997,kgbnefbj-1,tumor
712998,kgbnfgcl-1,tumor
712999,kgbnflmg-1,tumor
713000,kgbohgno-1,tumor
713001,kgbokgid-1,tumor
713003,kgbpaffb-1,tumor
713005,kgbpflok-1,tumor
713007,kgbpghea-1,tumor
713008,kgbpjnpo-1,tumor
713009,kgbpkoic-1,tumor
713010,kgbpllha-1,epithelial
713011,kgbpmcin-1,tumor
713012,kgcaelcc-1,tumor
713013,kgcafhlf-1,tumor
713014,kgcajbkm-1,mesenchymal
713015,kgcajkhb-1,macrophage
713019,kgcamhlc-1,tumor
713020,kgcbafof-1,macrophage
713021,kgcbbkkd-1,tumor
713023,kgcbfkcn-1,tumor
713024,kgcbgifb-1,tumor
713025,kgcbipmj-1,tumor
713028,kgcblfgg-1,tumor
713029,kgcbokcp-1,mixed_stromal
713031,kgcchfgl-1,endothelial
713033,kgccliab-1,tumor
713034,kgccoial-1,mixed_APC
713036,kgcdcgcb-1,tumor
713039,kgcdfbgp-1,fibroblast
713040,kgcdfchg-1,tumor
713042,kgcdhjei-1,epithelial
713044,kgcdipgc-1,tumor
713045,kgcdpfaf-1,tumor
713046,kgcdppla-1,tumor
713047,kgcebifh-1,endothelial
713048,kgcecilp-1,mixed_immune
713049,kgcefilb-1,tumor
713052,kgceocpa-1,fibroblast
713053,kgcepklb-1,tumor
713054,kgcfakll-1,tumor
713055,kgcfboog-1,tumor
713057,kgcfchda-1,tumor
713058,kgcfdgab-1,tumor
713059,kgcfeege-1,tumor
713060,kgcfejgh-1,tumor
713061,kgcfhmen-1,tumor
713062,kgcfjpne-1,tumor
713063,kgcgbhkm-1,tumor
713064,kgcgbigo-1,tumor
713065,kgcgbncg-1,DC
713067,kgcgeaka-1,mixed_APC
713068,kgcggdch-1,epithelial
713069,kgcghdga-1,tumor
713070,kgcgjopb-1,tumor
713071,kgcgldpc-1,tumor
713072,kgcglpci-1,epithelial
713073,kgchdbmp-1,macrophage
713074,kgchdhbo-1,macrophage
713075,kgchhoep-1,tumor
713076,kgchjgoh-1,tumor
713077,kgchmaog-1,tumor
713078,kgchnhjf-1,tumor
713079,kgchnllb-1,tumor
713080,kgchodkm-1,fibroblast
713081,kgciakfj-1,tumor
713082,kgciednd-1,tumor
713084,kgcihlib-1,tumor
713085,kgcinano-1,tumor
713086,kgcinlmo-1,tumor
713087,kgciofkp-1,tumor
713088,kgcjdmmk-1,tumor
713089,kgcjjnfp-1,tumor
713090,kgcjkeif-1,fibroblast
713092,kgckpcgb-1,tumor
713093,kgckpegc-1,fibroblast
713094,kgckpijj-1,tumor
713095,kgclcfac-1,tumor
713096,kgclchoa-1,tumor
713097,kgclcjkh-1,endothelial
713098,kgclcool-1,tumor
713099,kgclefda-1,tumor
713100,kgclegho-1,tumor
713101,kgclfmod-1,tumor
713102,kgclgbhj-1,tumor
713103,kgclhein-1,tumor
713104,kgclhlgo-1,tumor
713107,kgclkgon-1,tumor
713109,kgclpalf-1,tumor
713110,kgclpkcd-1,macrophage
713112,kgcmffge-1,tumor
713113,kgcmngjg-1,fibroblast
713114,kgcmocho-1,tumor
713115,kgcnaelf-1,tumor
713116,kgcnaknh-1,tumor
713118,kgcnapdk-1,fibroblast
713119,kgcncdne-1,tumor
713120,kgcneplm-1,tumor
713122,kgcnicmb-1,fibroblast
713123,kgcnkgoi-1,macrophage
713124,kgcnmdic-1,mixed_APC
713125,kgcnonoe-1,endothelial
713126,kgcoajmf-1,fibroblast
713127,kgcodmem-1,tumor
713128,kgcojmno-1,mixed_immune
713129,kgcomaoa-1,tumor
713130,kgcpabjl-1,tumor
713131,kgcpccbf-1,tumor
713132,kgcphbfa-1,tumor
713133,kgcpiimd-1,tumor
713134,kgcpimla-1,tumor
713135,kgcpkbph-1,fibroblast
713137,kgcpknmk-1,tumor
713138,kgcpllcn-1,tumor
713139,kgcpmgbj-1,tumor
713140,kgdaaaep-1,fibroblast
713141,kgdacojb-1,tumor
713142,kgdadmph-1,epithelial
713143,kgdafcle-1,tumor
713144,kgdagnfg-1,epithelial
713146,kgdahpgb-1,fibroblast
713148,kgdajaoj-1,mixed_APC
713150,kgdampgg-1,mixed_immune
713151,kgdaomcn-1,tumor
713152,kgdapffd-1,tumor
713153,kgdbbapb-1,tumor
713154,kgdbbdak-1,b cell
713155,kgdbcfbb-1,endothelial
713157,kgdbfgng-1,endothelial
713158,kgdbgmfn-1,tumor
713159,kgdbhibj-1,tumor
713163,kgdbmipl-1,tumor
713164,kgdbncee-1,tumor
713165,kgdbofmn-1,tumor
713166,kgdbohpm-1,mixed_immune
713167,kgdbppan-1,tumor
713168,kgdcaibj-1,tumor
713169,kgdcaljf-1,DC
713170,kgdcccaa-1,CD8 EM
713171,kgdcdiee-1,tumor
713172,kgdcfiag-1,epithelial
713173,kgdcglcl-1,tumor
713174,kgdchimc-1,endothelial
713175,kgdcihbe-1,tumor
713176,kgdcilnj-1,mixed_immune
713177,kgdckfnl-1,tumor
713178,kgddedak-1,DC
713179,kgddfmgg-1,mixed_immune
713180,kgddgcgh-1,tumor
713181,kgddhfej-1,tumor
713182,kgddjlka-1,fibroblast
713183,kgddjojn-1,tumor
713184,kgddlijl-1,tumor
713186,kgddnpgl-1,tumor
713187,kgddognf-1,tumor
713189,kgdefmbe-1,tumor
713191,kgdeigig-1,mixed_immune
713192,kgdekdda-1,tumor
713193,kgdekgkg-1,tumor
713194,kgdekjin-1,tumor
713195,kgdelhgp-1,endothelial
713196,kgdeoboo-1,fibroblast
713197,kgdeplga-1,endothelial
713198,kgdfgjoa-1,CD4 CM
713199,kgdfhcok-1,macrophage
713200,kgdflmea-1,mixed_immune
713201,kgdfmabn-1,tumor
713202,kgdfmded-1,tumor
713203,kgdgdedm-1,tumor
713205,kgdghenj-1,tumor
713206,kgdgjamo-1,macrophage
713207,kgdgjndn-1,tumor
713208,kgdhcape-1,mixed_APC
713209,kgdheoon-1,endothelial
713211,kgdhggnl-1,tumor
713212,kgdhgojm-1,endothelial
713213,kgdhnelc-1,tumor
713214,kgdhochb-1,mixed_stromal
713215,kgdhpbbm-1,tumor
713216,kgdhplle-1,tumor
713219,kgdichof-1,tumor
713221,kgdiejgb-1,endothelial
713222,kgdigooc-1,tumor
713223,kgdiidom-1,tumor
713224,kgdijkme-1,DC
713225,kgdimfol-1,cDC2
713226,kgdimohg-1,tumor
713227,kgdipcen-1,tumor
713228,kgdjacka-1,tumor
713229,kgdjalhh-1,tumor
713230,kgdjcnga-1,tumor
713231,kgdjelha-1,tumor
713233,kgdjgmbj-1,tumor
713234,kgdjgpdb-1,tumor
713235,kgdjkmdd-1,tumor
713236,kgdjnmaj-1,tumor
713238,kgdkgegf-1,tumor
713240,kgdkkfkj-1,tumor
713241,kgdkmckd-1,tumor
713242,kgdkodco-1,CD4 N/CM
713243,kgdkpopl-1,tumor
713244,kgdlaloj-1,endothelial
713245,kgdlcofg-1,tumor
713246,kgdldaeh-1,tumor
713248,kgdlghfi-1,fibroblast
713249,kgdlhegp-1,tumor
713251,kgdlieoe-1,tumor
713252,kgdlihak-1,CD8 TEx
713255,kgdllgam-1,tumor
713256,kgdlpkko-1,tumor
713259,kgdmbhii-1,tumor
713261,kgdmgmob-1,epithelial
713262,kgdmpgoj-1,macrophage
713263,kgdncknc-1,mixed_APC
713264,kgdnebgj-1,tumor
713266,kgdnfnmc-1,tumor
713268,kgdnhkff-1,endothelial
713269,kgdnkdan-1,tumor
713270,kgdnnbnc-1,tumor
713271,kgdobfck-1,tumor
713272,kgdodnhg-1,tumor
713273,kgdolhlh-1,tumor
713274,kgdolikk-1,macrophage
713275,kgdomkba-1,tumor
713277,kgdpbikn-1,tumor
713279,kgdpcoeo-1,tumor
713280,kgdpdipo-1,tumor
713281,kgdpeafe-1,tumor
713282,kgdpfedi-1,tumor
713283,kgdpgjmi-1,tumor
713284,kgdpjgli-1,DC
713286,kgdpmcog-1,DC
713287,kgdpojcf-1,tumor
713288,kgdppkod-1,tumor
713289,kgeaddjl-1,tumor
713291,kgeanckm-1,tumor
713292,kgeaoepk-1,tumor
713293,kgeapkcd-1,tumor
713294,kgebaeha-1,mixed_APC
713295,kgebghmb-1,fibroblast
713296,kgebhhen-1,tumor
713297,kgebhipi-1,CD4 N/CM
713298,kgebkanl-1,tumor
713299,kgebkede-1,tumor
713301,kgebnbgh-1,macrophage
713302,kgebncok-1,tumor
713304,kgecfoip-1,fibroblast
713305,kgecgkfd-1,macrophage
713307,kgechhij-1,endothelial
713308,kgeclmai-1,tumor
713309,kgecnflp-1,tumor
713310,kgecofdk-1,tumor
713311,kgedbcjc-1,tumor
713312,kgedellc-1,tumor
713313,kgedenlo-1,mixed_immune
713314,kgedfaga-1,mesenchymal
713315,kgediaao-1,tumor
713316,kgedinnb-1,tumor
713318,kgedjmjh-1,tumor
713319,kgedjocl-1,tumor
713320,kgedkhdi-1,tumor
713322,kgedmpoc-1,tumor
713324,kgeelcaf-1,tumor
713325,kgeelnfk-1,mesenchymal
713326,kgeenbcf-1,tumor
713327,kgefabea-1,tumor
713328,kgefdfjl-1,tumor
713329,kgefjbgm-1,tumor
713332,kgefkkgn-1,tumor
713334,kgegamja-1,tumor
713335,kgegbljd-1,mixed_immune
713337,kgegmmkm-1,mixed_immune
713338,kgegnffn-1,plasma b
713339,kgegnpoj-1,mesenchymal
713340,kgegpodk-1,tumor
713341,kgehakop-1,tumor
713342,kgehgamn-1,tumor
713344,kgehibdo-1,macrophage
713345,kgehimmk-1,pDC 
713347,kgehlime-1,fibroblast
713349,kgehlplg-1,tumor
713350,kgehmlgm-1,tumor
713351,kgehpnih-1,tumor
713352,kgeibigo-1,mixed_immune
713353,kgeidnmk-1,tumor
713354,kgeifghj-1,CD4 Treg
713355,kgeifjla-1,tumor
713356,kgeihpen-1,tumor
713357,kgeikkom-1,mixed_stromal
713358,kgeinbij-1,tumor
713360,kgejbegp-1,tumor
713361,kgejdpec-1,tumor
713362,kgejhjbh-1,tumor
713363,kgejicfk-1,tumor
713364,kgejnamk-1,tumor
713365,kgejnmea-1,tumor
713366,kgejpcbh-1,tumor
713367,kgekbhcb-1,tumor
713369,kgekdiph-1,tumor
713370,kgekdjfn-1,tumor
713371,kgekeagn-1,tumor
713372,kgekjknk-1,tumor
713373,kgekjpbo-1,tumor
713374,kgekncgn-1,endothelial
713375,kgekonmj-1,mixed_immune
713376,kgekpnbg-1,tumor
713377,kgelclbb-1,tumor
713378,kgelcleg-1,tumor
713380,kgelifck-1,tumor
713381,kgelodeo-1,DC
713382,kgelogeg-1,tumor
713383,kgelomkb-1,tumor
713384,kgelpbgb-1,fibroblast
713385,kgemceki-1,fibroblast
713386,kgemdfad-1,mixed_APC
713389,kgemhopl-1,tumor
713390,kgemolak-1,mesenchymal
713392,kgencajf-1,tumor
713394,kgengemp-1,tumor
713395,kgengknd-1,tumor
713396,kgenhedk-1,tumor
713397,kgenimlj-1,tumor
713398,kgenjocj-1,tumor
713399,kgenkcjl-1,endothelial
713400,kgenkjmn-1,mixed_APC
713401,kgenmaja-1,tumor
713402,kgenpgnj-1,tumor
713404,kgeobcjo-1,mixed_APC
713405,kgeoeoil-1,macrophage
713406,kgeogolo-1,tumor
713407,kgeoicod-1,tumor
713409,kgeondep-1,tumor
713411,kgeopjmd-1,tumor
713413,kgepaeme-1,tumor
713414,kgepeomc-1,tumor
713415,kgepgckd-1,tumor
713416,kgephlgl-1,tumor
713417,kgepjece-1,fibroblast
713418,kgepmlkp-1,epithelial
713420,kgepolpn-1,tumor
713422,kgfacamp-1,tumor
713423,kgfaceme-1,tumor
713424,kgfackfc-1,tumor
713425,kgfadaik-1,tumor
713427,kgfafija-1,tumor
713428,kgfaphon-1,endothelial
713429,kgfbaeif-1,tumor
713430,kgfbbbel-1,tumor
713431,kgfbednk-1,tumor
713432,kgfbfbck-1,mixed_stromal
713434,kgfbhodo-1,tumor
713436,kgfbiaka-1,tumor
713437,kgfbijka-1,mixed_APC
713438,kgfblfag-1,tumor
713439,kgfbohcj-1,tumor
713440,kgfceigo-1,tumor
713441,kgfcgpmn-1,mesenchymal
713442,kgfcifpf-1,tumor
713443,kgfcjphk-1,tumor
713444,kgfckiak-1,tumor
713445,kgfclbmp-1,tumor
713446,kgfcnkgl-1,mixed_immune
713447,kgfcpgcj-1,tumor
713448,kgfdaice-1,tumor
713449,kgfdbhko-1,b cell
713450,kgfdecec-1,mixed_stromal
713451,kgfdehom-1,tumor
713452,kgfdidmk-1,tumor
713453,kgfdjmce-1,tumor
713454,kgfdkfoh-1,fibroblast
713455,kgfdlckm-1,endothelial
713457,kgfdlojf-1,tumor
713458,kgfeaedb-1,epithelial
713460,kgfegmjn-1,mixed_immune
713461,kgfejode-1,tumor
713462,kgfejplc-1,tumor
713463,kgfenida-1,tumor
713464,kgfenndg-1,mesenchymal
713465,kgffdglg-1,tumor
713467,kgfffgdj-1,tumor
713468,kgffigmc-1,macrophage
713469,kgffkihm-1,macrophage
713470,kgffmdcn-1,CD8 EM
713471,kgffmeib-1,tumor
713476,kgfgjefh-1,macrophage
713477,kgfgkimj-1,tumor
713478,kgfgloah-1,tumor
713479,kgfgnogp-1,macrophage
713480,kgfgolnf-1,tumor
713481,kgfhaela-1,tumor
713482,kgfhakbj-1,fibroblast
713484,kgfhbhfh-1,tumor
713485,kgfhcokf-1,tumor
713486,kgfhiami-1,tumor
713487,kgfhjdei-1,tumor
713490,kgfiflej-1,tumor
713491,kgfijjjj-1,tumor
713493,kgfioejl-1,fibroblast
713494,kgfipbcg-1,tumor
713496,kgfjnhpl-1,DC
713497,kgfjogdh-1,CD8 EM
713499,kgfkahec-1,tumor
713500,kgfkbjdn-1,fibroblast
713501,kgfkcnkh-1,tumor
713502,kgfkdegf-1,tumor
713503,kgfkeapj-1,tumor
713506,kgfkjiho-1,CD4 Treg
713508,kgfkmhcj-1,tumor
713509,kgfknbdl-1,tumor
713510,kgflbbak-1,endothelial
713511,kgflgnkd-1,tumor
713512,kgfllpab-1,tumor
713513,kgflmmbj-1,tumor
713514,kgfmaccg-1,CD8 EM
713515,kgfmebhn-1,tumor
713517,kgfmjmjj-1,tumor
713518,kgfmkhkj-1,tumor
713519,kgfmkpjf-1,tumor
713520,kgfmlklk-1,tumor
713521,kgfmnflp-1,fibroblast
713522,kgfmocoj-1,tumor
713523,kgfnadki-1,tumor
713524,kgfnfbmi-1,fibroblast
713527,kgfoiegl-1,b cell
713533,kgfoodhl-1,tumor
713534,kgfopjja-1,endothelial
713535,kgfpclpb-1,tumor
713536,kgfpggab-1,tumor
713537,kgfphgfl-1,tumor
713538,kgfpkhhi-1,macrophage
713539,kgfplmlo-1,tumor
713540,kggaadom-1,tumor
713541,kggabnkn-1,macrophage
713542,kggacmch-1,fibroblast
713543,kggadafp-1,tumor
713544,kggadmgp-1,tumor
713545,kggafapa-1,mixed_APC
713546,kggakkej-1,CD4 N/CM
713547,kggalkeb-1,CD8 EM
713548,kggalmja-1,tumor
713550,kggaopdh-1,tumor
713551,kggaphka-1,tumor
713552,kggbdjdp-1,tumor
713553,kggbemdh-1,tumor
713556,kggbjehd-1,tumor
713557,kggbnacl-1,tumor
713561,kggchhkk-1,tumor
713562,kggchikc-1,tumor
713564,kggclnma-1,mixed_immune
713565,kggdaljf-1,tumor
713568,kggdemlp-1,tumor
713569,kggdgbej-1,fibroblast
713570,kggdgfbi-1,tumor
713572,kggdlkhe-1,tumor
713574,kggdphgd-1,tumor
713575,kggdpmbn-1,tumor
713576,kggdpmfd-1,tumor
713577,kggeakgg-1,tumor
713579,kggeefmh-1,NK cell
713580,kggeelfn-1,tumor
713581,kggehjeg-1,tumor
713582,kggejgfg-1,tumor
713583,kggejili-1,fibroblast
713586,kggepboa-1,tumor
713587,kggfcjoj-1,tumor
713589,kggffllm-1,tumor
713590,kggffoeb-1,tumor
713591,kggfldia-1,tumor
713592,kggfndii-1,tumor
713593,kggfpgld-1,fibroblast
713594,kgggcajo-1,tumor
713595,kgggcmkn-1,fibroblast
713596,kggggijb-1,tumor
713597,kggghjhb-1,tumor
713598,kgggjdab-1,tumor
713599,kgggknfe-1,tumor
713602,kgggmgdn-1,endothelial
713603,kgggnnfo-1,tumor
713604,kgghabap-1,mixed_immune
713605,kgghdidf-1,mixed_APC
713606,kgghfjgd-1,tumor
713607,kgghglnd-1,fibroblast
713608,kgghinjh-1,endothelial
713609,kgghkane-1,tumor
713610,kgghphcp-1,fibroblast
713611,kgghplki-1,fibroblast
713612,kggiaaek-1,tumor
713613,kggibagm-1,tumor
713614,kggibcgi-1,mixed_APC
713615,kggidndd-1,tumor
713616,kggidoka-1,tumor
713617,kggifhfh-1,tumor
713618,kggifkbd-1,fibroblast
713619,kggifnaf-1,tumor
713620,kggihklo-1,tumor
713621,kggikhkl-1,fibroblast
713622,kggiocdn-1,tumor
713623,kggiojio-1,endothelial
713624,kggjfaba-1,tumor
713626,kggjglhn-1,tumor
713627,kggjhgfb-1,plasma b
713628,kggjjimn-1,fibroblast
713629,kggjkjof-1,tumor
713630,kggjpapl-1,tumor
713631,kggjpggp-1,endothelial
713632,kggjpohh-1,tumor
713634,kggkepbg-1,mixed_stromal
713635,kggkfdpo-1,tumor
713636,kggkhmgh-1,tumor
713637,kggkjghj-1,tumor
713638,kggkkgkh-1,tumor
713639,kggkmdhh-1,fibroblast
713640,kggknnll-1,tumor
713641,kgglbpii-1,tumor
713642,kgglfdik-1,tumor
713644,kggljlik-1,tumor
713645,kgglkkif-1,tumor
713648,kggmbkmp-1,tumor
713649,kggmegno-1,tumor
713650,kggmhaoa-1,tumor
713651,kggmifca-1,tumor
713652,kggmiipp-1,endothelial
713653,kggmjiln-1,fibroblast
713655,kggmkkcl-1,tumor
713656,kggmkpbf-1,tumor
713657,kggmopka-1,tumor
713659,kggnddgi-1,tumor
713660,kggnenkm-1,macrophage
713661,kggnfjnf-1,tumor
713662,kggnfpfn-1,fibroblast
713663,kggngldk-1,tumor
713664,kggnhnep-1,tumor
713665,kggnjgjp-1,tumor
713666,kggnkogi-1,tumor
713667,kggnnoap-1,tumor
713668,kggoanfo-1,tumor
713670,kggocblf-1,macrophage
713672,kggonkgh-1,tumor
713675,kggpabcn-1,endothelial
713676,kggpaija-1,epithelial
713677,kggpcfji-1,tumor
713678,kggpejnk-1,tumor
713679,kggpfbga-1,tumor
713680,kggpimej-1,mixed_stromal
713681,kggpjeme-1,tumor
713683,kggppnfc-1,tumor
713684,kghacegb-1,tumor
713685,kghachkl-1,tumor
713686,kghacihb-1,NK cell
713687,kghagfij-1,tumor
713688,kghahlnc-1,mesenchymal
713689,kghahpcl-1,CD8 EM
713690,kghaiclc-1,tumor
713691,kghailfe-1,tumor
713692,kghajccn-1,CD4 N/CM
713693,kghalpph-1,fibroblast
713695,kghbblnj-1,mesenchymal
713696,kghbdjko-1,tumor
713697,kghbjcmm-1,tumor
713699,kghbmnld-1,tumor
713700,kghbmpoo-1,fibroblast
713701,kghbnheg-1,tumor
713703,kghccfnk-1,tumor
713705,kghcdijb-1,b cell
713707,kghcggpe-1,tumor
713708,kghcipcf-1,tumor
713709,kghcnecn-1,tumor
713711,kghdbfne-1,tumor
713713,kghdicjl-1,fibroblast
713714,kghdkbcm-1,endothelial
713715,kghdljoi-1,tumor
713716,kghdodeb-1,tumor
713718,kgheebap-1,CD8 EM
713719,kgheedok-1,tumor
713720,kghegcji-1,fibroblast
713724,kgheoloi-1,tumor
713725,kghfbbcf-1,tumor
713726,kghfemnh-1,plasma b
713727,kghfgjjl-1,tumor
